country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
China,CHN,2021-01-24,,,,,940163,,,,653,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-01-25,,,,,996633,,,,692,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-01-26,,,,,1053102,,,,732,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-01-27,22767000,,,,1109571,1.58,,,771,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-01-28,,,,,995097,,,,691,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-01-29,,,,,880622,,,,612,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-01-30,,,,,766148,,,,532,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-01-31,24000000,,,,651673,1.67,,,453,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-01,,,,,836020,,,,581,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-02,,,,,1020367,,,,709,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-03,31200000,,,,1204714,2.17,,,837,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-04,,,,,1382583,,,,961,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-05,,,,,1560452,,,,1084,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-06,,,,,1738321,,,,1208,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-07,,,,,1916190,,,,1331,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-08,,,,,1795238,,,,1247,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-09,40520000,,,,1674286,2.82,,,1163,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-10,,,,,1421654,,,,988,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-11,,,,,1289975,,,,896,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-12,,,,,1158296,,,,805,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-13,,,,,1026617,,,,713,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-14,,,,,894937,,,,622,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-15,,,,,763258,,,,530,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-16,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-17,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-18,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-19,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-20,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-21,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-22,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-23,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-24,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-25,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-26,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-27,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
China,CHN,2021-02-28,52520000,,,,631579,3.65,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://global.chinadaily.com.cn/a/202103/03/WS603ec65ba31024ad0baac40f.html
Colombia,COL,2021-02-16,0,0,,,,0,0,,,Pfizer/BioNTech,Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,2021-02-17,18,18,,18,18,0,0,,0,Pfizer/BioNTech,Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,2021-02-18,7854,7854,,7836,3927,0.02,0.02,,77,Pfizer/BioNTech,Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,2021-02-19,21307,21307,,13453,7102,0.04,0.04,,140,Pfizer/BioNTech,Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,2021-02-20,33140,33140,,11833,8285,0.07,0.07,,163,Pfizer/BioNTech,Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,2021-02-21,39827,39827,,6687,7965,0.08,0.08,,157,Pfizer/BioNTech,Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,2021-02-22,45166,45166,,5339,7528,0.09,0.09,,148,Pfizer/BioNTech,Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,2021-02-23,48150,48150,,2984,6879,0.09,0.09,,135,Pfizer/BioNTech,Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,2021-02-24,50524,50524,,2374,7215,0.1,0.1,,142,Pfizer/BioNTech,Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,2021-02-25,66157,66157,,15633,8329,0.13,0.13,,164,Pfizer/BioNTech,Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,2021-02-26,81333,81333,,15176,8575,0.16,0.16,,169,Pfizer/BioNTech,Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,2021-02-27,114042,114042,,32709,11557,0.22,0.22,,227,Pfizer/BioNTech,Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,2021-02-28,130578,130578,,16536,12964,0.26,0.26,,255,Pfizer/BioNTech,Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,2021-03-01,149133,149133,,18555,14852,0.29,0.29,,292,Pfizer/BioNTech,Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,2021-03-02,169619,169619,,20486,17353,0.33,0.33,,341,Pfizer/BioNTech,Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,2021-03-03,191480,191480,,21861,20137,0.38,0.38,,396,Pfizer/BioNTech,Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Costa Rica,CRI,2020-12-24,55,,,,,0,,,,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2020-12-25,,,,,240,,,,47,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2020-12-26,,,,,240,,,,47,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2020-12-27,,,,,240,,,,47,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2020-12-28,,,,,240,,,,47,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2020-12-29,,,,,240,,,,47,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2020-12-30,,,,,240,,,,47,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2020-12-31,,,,,240,,,,47,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-01,,,,,240,,,,47,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-02,,,,,240,,,,47,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-03,2455,,,,240,0.05,,,47,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-04,,,,,414,,,,81,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-05,,,,,588,,,,115,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-06,,,,,763,,,,150,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-07,,,,,937,,,,184,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-08,9751,,,,1111,0.19,,,218,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-09,,,,,1385,,,,272,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-10,,,,,1659,,,,326,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-11,,,,,1759,,,,345,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-12,,,,,1859,,,,365,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-13,,,,,1959,,,,385,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-14,,,,,2058,,,,404,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-15,24859,24804,55,,2158,0.49,0.49,0,424,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-16,,,,,2066,,,,406,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-17,,,,,1973,,,,387,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-18,29389,29257,132,,1880,0.58,0.57,0,369,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-19,,,,,1955,,,,384,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-20,,,,,2029,,,,398,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-21,,,,,2103,,,,413,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-22,,,,,2177,,,,427,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-23,,,,,2344,,,,460,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-24,,,,,2510,,,,493,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-25,48128,45707,2421,,2677,0.94,0.9,0.05,526,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-26,,,,,2490,,,,489,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-27,,,,,2303,,,,452,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-28,,,,,2116,,,,415,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-29,,,,,1929,,,,379,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
Costa Rica,CRI,2021-01-30,,,,,1742,,,,342,Pfizer/BioNTech,National Health Commission,https://www.ccss.sa.cr/noticias/salud_noticia?ccss-registra-149-812-vacunas-aplicadas-contra-la-covid-19&fbclid=IwAR1kpWQVip70s5t3IAXdYdQ0StmIdd5SmVDw5Hsv8yjOHrzndCv95_VwNXc
